Title,Name,Speciality,Sub_speciality,Address,Price,Doctor_Rating,Views
Doctor,Mohamed Amr Hamida,Lecturer of endoscopy and Sport Injuries,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Adult Orthopedic Surgery, 98% of Knee Pain patients are satisfied with the results",Heliopolis,400,4.5,3687
Doctor,Mahmoud Hafez,Professor of Orthopedic Surgery,"Orthopedist, Joint Replacement",El-Sheikh Zayed : Twin Tower,800,3.0,1992
Doctor,ahmed ebied,lecturer and consultant of orthopedics surgery,"Orthopedist, Bone Deformities, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Joint Replacement, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedic Surgery",Shibin El-Kom : sharaf square,150,4.5,3477
Doctor,Ahmed Gadallah,Specialist orthopedic and foot and ankle surgery police hospitals,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Adult Spine Surgery, Joint Replacement, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, 0% of Foot Pain patients are satisfied with the results",Mostafa elnahas Street ,400,5.0,4548
Doctor,Mohamed Awad,Specialist in orthopedics and Sports Injuries,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Elbatal Ahmed Abdelaziz Street,450,,5
Doctor,Omar Kashwa,"Orthopedic surgery specialist at Kasr Al-Aini and Cairo University Hospitals/Master of Orthopedic Surgery, Kasr Al-Aini Faculty of Medicine, Cairo University","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Elbatal Ahmed Abdelaziz Street,400,5.0,109
Doctor,Ziad Al Amir,"Specialist of orthopedics, joint, spine and endoscopy","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery",Alharam street ,300,,111
Doctor,Salah Abd Elmaksoud,Consultant  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",6 october,300,3.0,924
Doctor,Hassan Aly Farrag,Orthopedics specialist traumatologist sport injuries,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Pediatric Orthopedics",Victoria : galaa street,150,,149
Doctor,Mohammed Issa,Orthopedic Surgery Specialist,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",EL Mokattam street,350,5.0,170
Doctor,Mohamed Mahrous,"Specialist in orthopedic and joint surgery, sports injuries, and knee, shoulder and spine arthroscopy","Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Joint Replacement, Osteopathic Medicine, Microscopic Surgery, Adult Rheumatology, Pediatric Rheumatology",Horas street,300,,48
Doctor,Mohamed Abu bakr,"Specialist in orthopedic and spine surgery, Kasr Al-Aini","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",103ELALMEEN STREET,350,,64
Doctor,Ahmed Hasanen,Specialist of neuro spinal surgery and pediatric orthopedic,"Orthopedist, Pediatric Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery",Mostafa elnahas Street ,400,4.5,4598
Doctor,Yehia Bedeir,"Lecturer of Orthopaedic Surgery, Faculty of Medicine, Alexandria University /Consultant of Orthopaedic Shoulder, Knee and Sports Medicine.","Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Adult Orthopedics, Adult Orthopedic Surgery, 0% of Hamstring Pain patients are satisfied with the results",Roshdy : Elhoreya street-Roshdy,300,4.5,2383
Doctor,Ahmed Saad, specialist in Orthopedic surgery,"Orthopedist, Adult Orthopedic Surgery",Khamseen Street (Carrefour extension) ,400,,240
Doctor,Mahmoud Rashwan,"Doctor Of Orthopedic, joint and spine surgery/Egyptian Fellowship of Orthopedic Surgery/Member of the Royal College of Surgeons in England","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",First Settlement-Cairo First Mall(Building 7-8)-Block F-The North Youth Housing-behind Oncology Institute ,400,,134
Doctor,Fathy Elhalag,"Orthopedic and traumatology specialist Master of Orthopedic Surgery, Alexandria University","Orthopedist, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery",Fouaad Ewes St. branhed from Mohamed Farid Street- Wengat,500,,41
Doctor,Omar Qashwa,Specialist of Orthopedics at Kasr Al Aini and Cairo University Hospitals.,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Dokki,400,,213
Doctor,Awab Ali,Orthopedic foot and ankle specialist,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",alsawra-korba,400,,214
Doctor,Sherien Yousry Askalany,"Assistant Lecturer of Orthopedic Surgery, October 6 University، Master of Orthopedics","Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries",Sheikh Zayed - Al Khamayel City,500,5.0,566
Doctor,Mohammed Sultan Elghohnemy,Specialist of Orthopedic surgery and Spinal pain treatment,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, 0% of Knee Cartilage Pain patients are satisfied with the results",Helwan,100,4.5,6480
Doctor,Mohamed Ali,"Orthopedic specialist, spine and binoculars/Ain Shams University.","Orthopedist, Adult Orthopedics",Mostafa elnahas Street ,400,5.0,728
Doctor,Ahmed kamal,Orthopedic surgery specialist,"Orthopedist, Joint Replacement, Adult Orthopedic Surgery, Adult Orthopedics, Pediatric Orthopedics, Bone Deformities, Osteopathic Medicine, Arthroscopy and Sports injuries, Hand and Upper Limb Surgery, 89% of Finger Numbness patients are satisfied with the results",El-Obour City : Samira Mousa Street,250,4.5,3122
Doctor,Waleed Shalabi,Orthopedic surgeon,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Adult Orthopedic Surgery, Adult Spine Surgery, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery",El-Asafra : Schools St.,100,,27
Doctor,mohamed Ezzat hussein,"Specialist in orthopedics, hand, upper extremity and sports injuries, Cairo University","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Nile Cornishe ,650,,20
Doctor,ziad khaled,"Specialist in orthopedics, joints, spine, sports injuries and fractures - Ain Shams Medicine","Orthopedist, Adult Spine Surgery, Bone Deformities, Osteopathic Medicine, Microscopic Surgery, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Danesh,200,,19
Doctor,Mohamed El Sherbeny,orthopaedic Surgery Specialist,"Orthopedist, Adult Orthopedic Surgery",Khofo street ,150,,450
Doctor,Mohamed Hamed Atlam,"Specialist of Orthopedics, Joints, Endoscopy and Stadium Injuries-Faculty of Medicine Ain shames university","Orthopedist, Bone Deformities, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Abdel Nabi Hassanein Street,",200,4.5,866
Doctor,George Hanna Kyrollos,"Orthopedic, joint and spine surgeon","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery",Mustafa El NAHAS Extension ,450,,119
Doctor,Mohamed Abdelrahman Elaraby,Specialist of orthopedics,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Third Gate,300,,27
Doctor,Mohamed Ezzat,"Specialist of trauma and orthopedic surgery, hand and upper limb surgery, arthroscopic surgery- Cairo University ","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Adult Orthopedic Surgery",Imbaba : Sudan street,250,,45
Doctor,Ahmad Al salali,"specialist orthopedic surgery , arthroscop, sport and spine injury","Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Osteopathic Medicine, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Tanta : el-agizy,150,,83
Specialist,Mohamed Alsaeed Hashim,Orthopedist,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Faisal street,300,,153
Doctor,Samer Zaher,Orthopedic specialist,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics",Alteraa Almansourya Street,220,,192
Doctor,Elia Saad,"Specialist in orthopedics, joints, spine, sports injuries and fractures - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, 90% of Hamstring Pain patients are satisfied with the results",Shoubra,150,5.0,993
Doctor,Shady Ahmed,"Specialist in orthopedics, pediatric orthopedics and fractures in Armed Forces hospitals","Orthopedist, Pediatric Orthopedics, Adult Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Mecca Street, intersection with Mohi El-Din Abu Al-Ezz.",400,,279
Doctor,mohamed attia,"Specialist in orthopedic surgery, joints, spine, and sports injuries, Ain Shams University","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Ain Shams : mathaf el matarya,200,,39
Doctor,George Ibrahim Thabet,"Specialist in orthopedics, joints, spine, sports injuries and fractures, Kasr Al-Aini Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Zaitoun : Sanan Pasha Street,150,5.0,230
Doctor,Ahmed Mohsen,Specialist in orthopedics,"Orthopedist, Adult Spine Surgery, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Osteopathic Medicine",AlAshreen street ,200,4.5,328
Doctor,Abdelkarim Hisham,Orthopaedic Surgery Specialist ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Al Moatmedya ,180,4.0,101
Doctor,Ahmed Hamdy Ahmed Aly,Orthopedic surgeon and sports medicine specialist,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El Haram Street,300,,831
Doctor,eslam hamdy,Orthopedic and joint surgery specialist,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Adult Orthopedic Surgery",Elgamaa El russia St,300,4.0,427
Doctor,Ahmed Ezzat,Orthopaedic Specialist ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Al Moatmedya ,180,4.0,231
Doctor,Mohamed Rashed Elsadek,Specialist of Microscopic hand surgery Member of the Egyptian Hand Surgery Society and the Swiss Society,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Elharam,300,,14
Doctor,Ahmed Sowafi,Specialist of orthopaedic Surgery ,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Adult Orthopedic Surgery, Adult Orthopedics, Pediatric Orthopedics",Alwahda Street,180,,227
Doctor,Eslam Khaled,Orthopaedic surgery and sports injuries specialist,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Adult Orthopedics, Osteopathic Medicine, Adult Orthopedic Surgery",Alwahda Street,180,,192
Doctor,Osama Okasha,"Specialist in orthopedic surgery, joint surgery, arthroscopy, sports injuries, and sports medicine/member of the Egyptian Orthopedic Society","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Elbatal Ahmed Abdelaziz Street,350,,198
Doctor,Mohammed Adel Ezzat,Consultant of Orthopedic Surgery,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Al Haram Street ,400,5.0,3663
Doctor,Mostafa Salah,Consultant orthopedic and traumatology surgeon,"Orthopedist, Adult Orthopedics",Elgaish street,230,,5
Doctor,Mohamed Lotfy,Orthopedic surgeon and specialist,"Orthopedist, Bone Deformities, Joint Replacement, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El ordonia St,150,,8
Doctor,Abou El Magd El Naggar,Specialist of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery","Tahrir Street, Strand Building",400,,3
Doctor,Mohamed Lotfy,Orthopedic surgeon and specialist,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery",El ordonia St,150,,3
Doctor,Masry Kamel,Orthopedic specialist - Alexandria University,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Adult Orthopedic Surgery",Al AMana Street,150,,10
Clinic,Ahmed Mostafa Saied,lecturer and consultant of orthopedic surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Arthroscopy and Sports injuries, Bone Deformities, Joint Replacement, 0% of Osteoporosis patients are satisfied with the results",El-Mansoura : Happy land square,350,5.0,12364
Doctor,Ahmed Basha,Orthopedic Surgery Consultant,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Hand and Upper Limb Surgery, Foot and Ankle Orthopedics, Joint Replacement, Microscopic Surgery, Arthroscopy and Sports injuries, Adult Rheumatology",Roshdy : syria street,150,4.5,9875
Doctor,Nabil Abd El Moneim Ghaly,Professor of Orthopedics,"Orthopedist, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nehro,Heliopolis",550,5.0,13271
Doctor,Mohamed Alrakkib,Orthopidcs consultant,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Adult Rheumatology, Adult Orthopedic Surgery",Ain Shams : gesr elswis st,250,5.0,2573
Doctor,Ahmed Mounir Foda,Orthopedic Consultant,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","G, Hadeeq Al-Ahram, entrance to the first gate, first floor after the ground floor, Giza",300,4.5,155
Doctor,Abdullah ElAzanki,"Consultant orthopedic and joint surgery, bone lengthening and deformity repair - PhD in orthopedics","Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Ali Amin Street,400,5.0,746
Doctor,Nasser sanousy,Orthopedic Surgery consultant,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Sheikh Zayed : Fourth Gate-Beverlly Hills Compound,600,4.5,10680
Doctor,Mahmoud Kamal Zahra,"consultant in orthopedic surgery, joints, spine, and sports injuries -  Kasr AlAiny school of Medicine","Orthopedist, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Joint Replacement, Osteopathic Medicine, Pediatric Orthopedics, Pediatric Orthopedic Surgery",mosadek street,400,,16
Doctor,Nasser sanousy,Orthopedic Surgery consultant,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Hand and Upper Limb Surgery, Joint Replacement, Microscopic Surgery, Adult Spine Surgery, Pediatric Spine Surgery",El-Sheikh Zayed : Fourth Gate-Beverly Hills Compound,600,4.5,2422
Doctor,Mohamed Bayoumi,Consultant of Orthopedics and Orthopedic Surgery  ,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Mostafa elnahas Street ,300,4.5,1084
Doctor,Tarik Adul Aziz,Professor of Orthopedics,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Medical Centre one,550,3.5,353
Doctor,Ahmed Amr Albadry,Consultant orthopedic,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Hand and Upper Limb Surgery, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",North 90th,500,4.0,509
Doctor,Samy Mosilhy,Orthopedic consultant at Al Ahli Bank Hospital for Integrated Care and Peace International and Mokattam Specialist,"Orthopedist, Adult Orthopedic Surgery",Nile Cornishe ,650,,64
Doctor,Mohamed Hazem,"Consultant orthopedic, joint, fracture and spine surger","Orthopedist, Arthroscopy and Sports injuries, Pediatric Orthopedics, Pediatric Orthopedic Surgery",North 90th,500,4.5,1240
Doctor,Haitham Sallam,Consultant and Lecturer of Orthopedic Surgery and Arthroscopy,"Orthopedist, Adult Orthopedics",Cleopatra 6th of October -Majara,650,4.0,1184
Doctor,Mohamed Sakr,"Consultant in orthopedics, spine and arthroscopy/member of the Egyptian Orthopedic Society","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Elbatal Ahmed Abdelaziz Street,450,,239
Doctor,Bahaa El Deen Saeed,"Consultant orthopedics, fractures, knee endoscopes, shoulder and spine Ph.D. Orthopedics Faculty of Medicine Kasr Al-Ain","Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, 0% of Back Pain patients are satisfied with the results",New Cairo,500,4.0,13680
Doctor,osama gaber,"Consultant of orthopedic surgery, joints, sports injuries and fractures - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery", Kamal Hijab Street - Covertina Crossing from Gesr El Suez - Manshiet El Sadd El Aali ,100,,46
Doctor,Emad Ahmed,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Adult Spine Surgery, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery",mohamed mazhar street,500,4.5,873
Doctor,mohamed ezzeldeen,"Consultant of orthopedics, joints, spine and fractures - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Al-Zahra Street,200,,205
Doctor,Sherif Sameh Ghobrial,Specialist Of Orthopedic And Spinal Surgery- El Sahel teaching hospital,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Hadayek El-Ahram,140,4.5,1994
Doctor,Yossef Elhelw,"Orthopedic Surgery Specialist, arthroplasty, complicated orthopedic cases","Orthopedist, Bone Deformities, Joint Replacement",El-Maadi,350,5.0,1506
Doctor,ahmed samy,"Joint, foot and ankle surgery consultant","Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",181 Gesr El Suez Street in front of Gate 5 Shams Club over Vodafone,250,3.5,1634
Doctor,Mahmoud Mohamed Abdulla,"Consultant orthopedic, joint and spine surgery at Al Salam International Hospital.","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Rheumatology",khatem el morsalen street,300,5.0,433
Doctor,Ibrahim Gedo,"Consultant of Orthopedic Surgery
",nan,El-Mohandessin,,,
Doctor,Hossam Ahmed Alsharkawy,"Consultant of joint surgery, sports injuries, and children's deformities","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, 0% of Osteomyelitis patients are satisfied with the results",Shoubra,250,4.5,977
Doctor,Ibrahim El Sayed,Consultant of  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Abou Ebaid El Bakry,650,4.0,216
Doctor,Eslam Karim,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery",City center,650,3.5,406
Doctor,Tamer Farid,Consultant of Orthopedic Surgeries,"Orthopedist, Bone Deformities, Adult Orthopedics, Osteopathic Medicine, Adult Orthopedic Surgery",181 Gesr El Suez Street in front of Gate 5 Shams Club over Vodafone,250,,18
Doctor,Ibrahim Hantera,Consultant of Orthopedics Surgery,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Nile Cornishe ,650,2.5,1221
Doctor,Heba kamal Abbas,"Consultant in Trauma , Orthopaedic Surgery - Masters of Ainshams University ","Orthopedist, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery",151 Street - Horreya Square,400,4.5,2482
Doctor,Mohamed Khattab,Orthopedic Surgery Consultant ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery","212 Shubra Street, above Buffalo Burger, El Khalfawy ",250,4.0,216
Doctor,Mohamed Abdelkareem El Zokka,Specialist in Trauma And Orthopedic Surgery ,"Orthopedist, Pediatric Orthopedics, Pediatric Orthopedic Surgery, 85% of Knee Injury patients are satisfied with the results",Smouha : Toot Ankh Amoon,200,5.0,3558
Doctor,Mohamed Hamed,Specialist in orthopedic surgery and knee arthroscopy,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Hand and Upper Limb Surgery",Sadat City : The third region,180,4.5,2782
Doctor,Mohamed Awad,Specialist of Orthopedics,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Spine Surgery",2 Fouad Taha Asakaln Street,180,5.0,78
Doctor,Mohamed Elkasaby,Orthopedic specialist,"Orthopedist, Adult Orthopedics",Saad Zaghloul street,70,,40
Doctor,ahmed mohasen salem,"Specialist in orthopedics, joints, fractures and sports injuries - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Trolley Street Intersection of Liberty Street - Al Taawun Station,200,,46
Doctor,Ahmed Elbadry,Orthopedic and fracture specialist,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",El Haram Street,300,,77
Doctor,Islam Moussa,"Specialist of orthopedic surgery, pelvis trauma and arthroplasty - ain shams university","Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Ibn Hanea elAndalosy -Manteqa Oula ,500,,7
